depth,11.427433,11.228118,11.028802,10.829485,10.630171,10.430854,10.231538,10.032222,9.832907,9.633592,9.434276,9.23496,9.035644,8.836328,8.637013,8.437698,8.238382,8.039066,7.83975,7.640435,7.441119,7.241803,7.042488,6.843172,6.643856,6.444541,6.245225,6.045909,5.846593,5.647278,5.447962,5.248646,5.049331,4.850015,4.650699,4.451384,4.252068,4.052752,3.853437,3.654121,3.454805,3.25549,3.056174,2.856858,2.657542,2.458227,2.258911,2.059595,1.86028,1.660964,1.461648,1.262333,1.063017,0.863701,0.664386,0.46507,0.265754,0.066439,-0.132877,-0.332193,-0.531508,-0.730824,-0.93014,-1.129456
74,0,0,0.171182,0.258366,0.33578,0.38305,0.416395,0.437823,0.461571,0.499758,0.564682,0.660597,0.785144,0.926479,1.072301,1.212428,1.340894,1.455397,1.555364,1.644195,1.724325,1.801926,1.881217,1.971558,2.078885,2.214625,2.37994,2.580744,2.807416,3.055135,3.30387,3.539408,3.739585,3.889758,3.976637,3.995181,3.946669,3.838124,3.678387,3.477697,3.240143,2.975049,2.685202,2.38808,2.091679,1.820477,1.580439,1.387599,1.237556,1.129667,1.051296,0.988181,0.918859,0.826382,0.688856,0.519861,0.279243,0.111811,0.017124,0,0,0,0,0
78,0.005478,0.08872,0.212705,0.3157,0.392002,0.448142,0.484773,0.512219,0.543587,0.593249,0.674781,0.792956,0.945285,1.118133,1.296779,1.467783,1.621705,1.753,1.858096,1.937931,1.993111,2.027955,2.047046,2.05893,2.073911,2.104767,2.161953,2.255687,2.387271,2.557626,2.755276,2.970206,3.18297,3.378086,3.537618,3.649266,3.704146,3.697134,3.62515,3.486358,3.276994,3.002347,2.667473,2.299724,1.919412,1.569659,1.270159,1.050674,0.912248,0.852326,0.850038,0.877753,0.906038,0.911085,0.878911,0.810871,0.705329,0.598876,0.555479,0.482539,0.391918,0.293484,0.156267,0.042902
82,0,0.026083,0.126135,0.178607,0.222722,0.249435,0.267623,0.279785,0.294997,0.321371,0.366983,0.434532,0.522174,0.621073,0.721155,0.812877,0.88978,0.949407,0.992543,1.02317,1.045044,1.062449,1.078435,1.09704,1.121736,1.157268,1.205476,1.268994,1.345984,1.437741,1.5428,1.665145,1.807078,1.974154,2.165541,2.373596,2.575421,2.729897,2.779646,2.660385,2.30667,1.7277,0.858288,0.137471,0,0,0,0,0.72205,2.332076,4.109951,5.68772,6.921996,7.622444,7.642816,6.881671,5.377255,3.281369,0.996238,0,0,0,0,0
86,0,0.065097,0.147217,0.217036,0.266475,0.30012,0.318384,0.329058,0.341724,0.367403,0.416203,0.492124,0.593433,0.710227,0.831485,0.947302,1.051214,1.140188,1.212879,1.270736,1.314217,1.345862,1.367935,1.386052,1.407272,1.442268,1.501226,1.597636,1.739783,1.93959,2.197367,2.514969,2.876245,3.260811,3.627824,3.927148,4.096691,4.072851,3.803319,3.270254,2.492714,1.587007,0.659447,0.087968,0,0.121907,1.09571,2.652621,4.361515,5.620374,6.066605,5.624572,4.519532,3.092549,1.763171,0.523899,0.022787,0,0,0,0,0,0,0
90,0,0,0.112201,0.162431,0.203994,0.225898,0.237384,0.240994,0.246239,0.262339,0.298571,0.359533,0.445394,0.549542,0.663809,0.77939,0.88821,0.983126,1.057188,1.106748,1.129821,1.129949,1.116045,1.103233,1.111896,1.164133,1.275128,1.453926,1.685191,1.944148,2.179827,2.343239,2.388889,2.30302,2.117632,1.917615,1.83274,2.005707,2.545599,3.464884,4.666025,5.900773,6.889724,7.340756,7.112509,6.250578,4.945077,3.542848,2.299498,1.428994,0.944488,0.767322,0.745423,0.738657,0.655476,0.471409,0.205507,0.059325,0,0,0,0,0,0
94,0,0,0.090142,0.135759,0.174019,0.194098,0.204981,0.208813,0.214489,0.230589,0.265974,0.325369,0.409803,0.514256,0.632441,0.757059,0.880556,0.995027,1.090961,1.161022,1.198052,1.200729,1.17419,1.132346,1.099958,1.106818,1.18287,1.351432,1.609366,1.934797,2.262227,2.511194,2.584425,2.407282,1.958588,1.295391,0.57539,0.094562,0.135263,0.416429,1.0131,2.240209,5.114371,8.22058,11.750435,12.263732,9.845638,6.321215,2.971242,1.010272,0.186711,0,0,0,0.017753,0.14343,0.321479,0.46345,0.557403,0.581799,0.532227,0.422665,0.248378,0.059939
98,0,0,0.108693,0.209917,0.306758,0.36838,0.415676,0.446077,0.472814,0.505234,0.553205,0.61955,0.702066,0.793477,0.890233,0.99489,1.114211,1.25498,1.419565,1.608814,1.814755,2.032854,2.250679,2.469325,2.685915,2.917801,3.173653,3.478762,3.83809,4.261333,4.723566,5.196235,5.619306,5.933778,6.077008,6.005316,5.699863,5.17394,4.462254,3.623989,2.711076,1.798099,0.967774,0.26915,0.03094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,0,0.094642,0.145114,0.187747,0.210021,0.22181,0.225005,0.228911,0.242376,0.274317,0.329236,0.407492,0.503452,0.610622,0.722477,0.833099,0.936746,1.026618,1.098274,1.147542,1.17627,1.191384,1.209186,1.252557,1.351319,1.527989,1.802176,2.159874,2.572881,2.965997,3.25413,3.337473,3.145642,2.667375,1.977346,1.250599,0.739755,0.711474,1.35861,2.715819,4.561597,6.519018,8.044353,8.731189,8.356421,6.998266,5.037605,2.885612,1.019757,0.032822,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0,0,0.123512,0.191901,0.251933,0.286477,0.308626,0.319813,0.331323,0.353069,0.394946,0.460848,0.549313,0.651755,0.759319,0.865013,0.965007,1.05796,1.143308,1.223047,1.297664,1.370742,1.444307,1.52609,1.622673,1.748857,1.914029,2.136647,2.421736,2.780733,3.200801,3.668904,4.142759,4.576616,4.907614,5.078265,5.041689,4.775966,4.289335,3.630307,2.864336,2.093115,1.3943,0.854124,0.498132,0.332885,0.315193,0.390354,0.506761,0.62807,0.747537,0.87228,1.022015,1.207062,1.425685,1.653595,1.852729,1.977731,1.989262,1.863752,1.599402,1.22391,0.705944,0.168924
110,0,0,0.144232,0.218849,0.283693,0.320484,0.342743,0.351933,0.359858,0.377092,0.41401,0.474885,0.558211,0.655373,0.75769,0.858811,0.955656,1.047394,1.133724,1.216769,1.297141,1.379029,1.465222,1.565273,1.6871,1.848096,2.057515,2.334397,2.679231,3.099148,3.572653,4.079776,4.571702,5.001239,5.310191,5.452615,5.398371,5.142828,4.705565,4.133315,3.4754,2.801566,2.155671,1.595089,1.133946,0.793162,0.554018,0.405266,0.320643,0.285617,0.289758,0.33007,0.407336,0.519333,0.659623,0.811456,0.951384,1.050922,1.084053,1.034255,0.898561,0.693207,0.401573,0.096278
